pID,trialNum,graph,walk,respR,respL,path
22,1,modular,8,"['k', 'l']","['d', 'f']",img/target_13.png
22,2,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
22,3,modular,9,"['space', 'k']","['a', 'd']",img/target_7.png
22,4,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,5,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,6,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,7,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,8,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,9,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,10,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,11,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,12,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,13,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,14,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,15,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,16,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,17,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,18,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,19,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,20,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,21,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,22,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,23,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,24,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,25,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,26,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,27,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,28,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,29,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,30,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,31,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,32,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,33,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,34,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,35,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,36,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,37,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,38,modular,9,"['space', 'k']","['a', 'd']",img/target_7.png
22,39,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,40,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,41,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,42,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,43,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,44,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,45,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,46,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,47,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,48,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,49,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,50,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,51,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,52,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,53,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,54,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,55,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
22,56,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,57,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
22,58,modular,0,"['k', 'semicolon']","['d', 'space']",img/target_14.png
22,59,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
22,60,modular,4,"['j', 'k']","['s', 'd']",img/target_10.png
22,61,modular,5,"['space', 'j']","['a', 's']",img/target_6.png
22,62,modular,7,"['j', 'l']","['s', 'f']",img/target_11.png
22,63,modular,5,"['space', 'j']","['a', 's']",img/target_6.png
22,64,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
22,65,modular,8,"['k', 'l']","['d', 'f']",img/target_13.png
22,66,modular,9,"['space', 'k']","['a', 'd']",img/target_7.png
22,67,modular,8,"['k', 'l']","['d', 'f']",img/target_13.png
22,68,modular,5,"['space', 'j']","['a', 's']",img/target_6.png
22,69,modular,7,"['j', 'l']","['s', 'f']",img/target_11.png
22,70,modular,8,"['k', 'l']","['d', 'f']",img/target_13.png
22,71,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
22,72,modular,7,"['j', 'l']","['s', 'f']",img/target_11.png
22,73,modular,5,"['space', 'j']","['a', 's']",img/target_6.png
22,74,modular,8,"['k', 'l']","['d', 'f']",img/target_13.png
22,75,modular,7,"['j', 'l']","['s', 'f']",img/target_11.png
22,76,modular,8,"['k', 'l']","['d', 'f']",img/target_13.png
22,77,modular,5,"['space', 'j']","['a', 's']",img/target_6.png
22,78,modular,7,"['j', 'l']","['s', 'f']",img/target_11.png
22,79,modular,5,"['space', 'j']","['a', 's']",img/target_6.png
22,80,modular,8,"['k', 'l']","['d', 'f']",img/target_13.png
22,81,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
22,82,modular,5,"['space', 'j']","['a', 's']",img/target_6.png
22,83,modular,7,"['j', 'l']","['s', 'f']",img/target_11.png
22,84,modular,8,"['k', 'l']","['d', 'f']",img/target_13.png
22,85,modular,5,"['space', 'j']","['a', 's']",img/target_6.png
