pID,trialNum,graph,walk,respR,respL,path
2,1,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
2,2,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
2,3,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
2,4,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
2,5,modular,0,"['j', 'l']","['s', 'f']",img/target_11.png
2,6,modular,9,"['space', 'l']","['a', 'f']",img/target_8.png
2,7,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
2,8,modular,6,"['k', 'l']","['d', 'f']",img/target_13.png
2,9,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
2,10,modular,6,"['k', 'l']","['d', 'f']",img/target_13.png
2,11,modular,9,"['space', 'l']","['a', 'f']",img/target_8.png
2,12,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
2,13,modular,7,"['space', 'k']","['a', 'd']",img/target_7.png
2,14,modular,6,"['k', 'l']","['d', 'f']",img/target_13.png
2,15,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
2,16,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
2,17,modular,6,"['k', 'l']","['d', 'f']",img/target_13.png
2,18,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
2,19,modular,6,"['k', 'l']","['d', 'f']",img/target_13.png
2,20,modular,7,"['space', 'k']","['a', 'd']",img/target_7.png
2,21,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
2,22,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
2,23,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
2,24,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
2,25,modular,3,"['l', 'semicolon']","['f', 'space']",img/target_15.png
2,26,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
2,27,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
2,28,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
2,29,modular,1,"['j', 'semicolon']","['s', 'space']",img/target_12.png
2,30,modular,2,"['j', 'k']","['s', 'd']",img/target_10.png
