pID,trialNum,graph,walk,respR,respL,path
17,1,lattice,0,"['space', 'j']","['a', 's']",img/target_6.png
17,2,lattice,2,"['space', 'k']","['a', 'd']",img/target_7.png
17,3,lattice,3,"['k', 'semicolon']","['d', 'space']",img/target_14.png
17,4,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,5,lattice,0,"['space', 'j']","['a', 's']",img/target_6.png
17,6,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
17,7,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,8,lattice,6,"['j', 'k']","['s', 'd']",img/target_10.png
17,9,lattice,8,"['j', 'l']","['s', 'f']",img/target_11.png
17,10,lattice,6,"['j', 'k']","['s', 'd']",img/target_10.png
17,11,lattice,4,"['space', 'l']","['a', 'f']",img/target_8.png
17,12,lattice,5,"['k', 'l']","['d', 'f']",img/target_13.png
17,13,lattice,3,"['k', 'semicolon']","['d', 'space']",img/target_14.png
17,14,lattice,4,"['space', 'l']","['a', 'f']",img/target_8.png
17,15,lattice,6,"['j', 'k']","['s', 'd']",img/target_10.png
17,16,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,17,lattice,5,"['k', 'l']","['d', 'f']",img/target_13.png
17,18,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,19,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
17,20,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,21,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
17,22,lattice,0,"['space', 'j']","['a', 's']",img/target_6.png
17,23,lattice,8,"['j', 'l']","['s', 'f']",img/target_11.png
17,24,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
17,25,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,26,lattice,0,"['space', 'j']","['a', 's']",img/target_6.png
17,27,lattice,2,"['space', 'k']","['a', 'd']",img/target_7.png
17,28,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,29,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
17,30,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,31,lattice,6,"['j', 'k']","['s', 'd']",img/target_10.png
17,32,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,33,lattice,6,"['j', 'k']","['s', 'd']",img/target_10.png
17,34,lattice,4,"['space', 'l']","['a', 'f']",img/target_8.png
17,35,lattice,2,"['space', 'k']","['a', 'd']",img/target_7.png
17,36,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,37,lattice,3,"['k', 'semicolon']","['d', 'space']",img/target_14.png
17,38,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,39,lattice,3,"['k', 'semicolon']","['d', 'space']",img/target_14.png
17,40,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,41,lattice,0,"['space', 'j']","['a', 's']",img/target_6.png
17,42,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,43,lattice,0,"['space', 'j']","['a', 's']",img/target_6.png
17,44,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
17,45,lattice,8,"['j', 'l']","['s', 'f']",img/target_11.png
17,46,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,47,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
17,48,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,49,lattice,8,"['j', 'l']","['s', 'f']",img/target_11.png
17,50,lattice,7,"['space', 'semicolon']","['a', 'space']",img/target_9.png
17,51,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
17,52,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,53,lattice,3,"['k', 'semicolon']","['d', 'space']",img/target_14.png
17,54,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
17,55,lattice,2,"['space', 'k']","['a', 'd']",img/target_7.png
17,56,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
