pID,trialNum,graph,walk,respR,respL,path
34,1,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
34,2,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,3,modular,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
34,4,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,5,modular,8,"['space', 'l']","['a', 'f']",img/target_8.png
34,6,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,7,modular,5,"['space', 'k']","['a', 'd']",img/target_7.png
34,8,modular,4,"['j', 'l']","['s', 'f']",img/target_11.png
34,9,modular,5,"['space', 'k']","['a', 'd']",img/target_7.png
34,10,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
34,11,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,12,modular,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
34,13,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,14,modular,8,"['space', 'l']","['a', 'f']",img/target_8.png
34,15,modular,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
34,16,modular,0,"['space', 'j']","['a', 's']",img/target_6.png
34,17,modular,1,"['k', 'l']","['d', 'f']",img/target_13.png
34,18,modular,0,"['space', 'j']","['a', 's']",img/target_6.png
34,19,modular,1,"['k', 'l']","['d', 'f']",img/target_13.png
34,20,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
34,21,modular,0,"['space', 'j']","['a', 's']",img/target_6.png
34,22,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
34,23,modular,4,"['j', 'l']","['s', 'f']",img/target_11.png
34,24,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
34,25,modular,3,"['space', 'semicolon']","['a', 'space']",img/target_9.png
34,26,modular,4,"['j', 'l']","['s', 'f']",img/target_11.png
34,27,modular,3,"['space', 'semicolon']","['a', 'space']",img/target_9.png
34,28,modular,0,"['space', 'j']","['a', 's']",img/target_6.png
34,29,modular,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
34,30,modular,0,"['space', 'j']","['a', 's']",img/target_6.png
34,31,modular,1,"['k', 'l']","['d', 'f']",img/target_13.png
34,32,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
34,33,modular,3,"['space', 'semicolon']","['a', 'space']",img/target_9.png
34,34,modular,0,"['space', 'j']","['a', 's']",img/target_6.png
34,35,modular,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
34,36,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
34,37,modular,5,"['space', 'k']","['a', 'd']",img/target_7.png
34,38,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,39,modular,8,"['space', 'l']","['a', 'f']",img/target_8.png
34,40,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,41,modular,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
34,42,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
34,43,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,44,modular,8,"['space', 'l']","['a', 'f']",img/target_8.png
34,45,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,46,modular,5,"['space', 'k']","['a', 'd']",img/target_7.png
34,47,modular,6,"['j', 'k']","['s', 'd']",img/target_10.png
34,48,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
34,49,modular,5,"['space', 'k']","['a', 'd']",img/target_7.png
34,50,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
