pID,sess,trialNum,graph,walk,resp,path
7,3,1,lattice,2,e,img/target_3.png
7,3,2,lattice,0,p,img/target_10.png
7,3,3,lattice,8,o,img/target_9.png
7,3,4,lattice,6,u,img/target_7.png
7,3,5,lattice,8,o,img/target_9.png
7,3,6,lattice,6,u,img/target_7.png
7,3,7,lattice,8,o,img/target_9.png
7,3,8,lattice,0,p,img/target_10.png
7,3,9,lattice,8,o,img/target_9.png
7,3,10,lattice,7,w,img/target_2.png
7,3,11,lattice,6,u,img/target_7.png
7,3,12,lattice,7,w,img/target_2.png
7,3,13,lattice,9,q,img/target_1.png
7,3,14,lattice,8,o,img/target_9.png
7,3,15,lattice,0,p,img/target_10.png
7,3,16,lattice,8,o,img/target_9.png
7,3,17,lattice,6,u,img/target_7.png
7,3,18,lattice,4,v,img/target_5.png
7,3,19,lattice,2,e,img/target_3.png
7,3,20,lattice,1,i,img/target_8.png
7,3,21,lattice,9,q,img/target_1.png
7,3,22,lattice,7,w,img/target_2.png
7,3,23,lattice,8,o,img/target_9.png
7,3,24,lattice,0,p,img/target_10.png
7,3,25,lattice,2,e,img/target_3.png
7,3,26,lattice,0,p,img/target_10.png
7,3,27,lattice,8,o,img/target_9.png
7,3,28,lattice,0,p,img/target_10.png
7,3,29,lattice,9,q,img/target_1.png
7,3,30,lattice,7,w,img/target_2.png
7,3,31,lattice,9,q,img/target_1.png
7,3,32,lattice,8,o,img/target_9.png
7,3,33,lattice,6,u,img/target_7.png
7,3,34,lattice,5,r,img/target_4.png
7,3,35,lattice,6,u,img/target_7.png
7,3,36,lattice,4,v,img/target_5.png
7,3,37,lattice,2,e,img/target_3.png
7,3,38,lattice,0,p,img/target_10.png
7,3,39,lattice,2,e,img/target_3.png
7,3,40,lattice,1,i,img/target_8.png
7,3,41,lattice,2,e,img/target_3.png
7,3,42,lattice,0,p,img/target_10.png
7,3,43,lattice,1,i,img/target_8.png
7,3,44,lattice,0,p,img/target_10.png
7,3,45,lattice,1,i,img/target_8.png
7,3,46,lattice,9,q,img/target_1.png
7,3,47,lattice,0,p,img/target_10.png
7,3,48,lattice,1,i,img/target_8.png
7,3,49,lattice,3,b,img/target_6.png
7,3,50,lattice,4,v,img/target_5.png
7,3,51,lattice,5,r,img/target_4.png
7,3,52,lattice,7,w,img/target_2.png
7,3,53,lattice,5,r,img/target_4.png
7,3,54,lattice,4,v,img/target_5.png
7,3,55,lattice,6,u,img/target_7.png
7,3,56,lattice,7,w,img/target_2.png
7,3,57,lattice,9,q,img/target_1.png
7,3,58,lattice,0,p,img/target_10.png
7,3,59,lattice,2,e,img/target_3.png
7,3,60,lattice,1,i,img/target_8.png
7,3,61,lattice,9,q,img/target_1.png
7,3,62,lattice,8,o,img/target_9.png
7,3,63,lattice,7,w,img/target_2.png
7,3,64,lattice,6,u,img/target_7.png
7,3,65,lattice,8,o,img/target_9.png
7,3,66,lattice,0,p,img/target_10.png
7,3,67,lattice,1,i,img/target_8.png
7,3,68,lattice,3,b,img/target_6.png
7,3,69,lattice,2,e,img/target_3.png
7,3,70,lattice,3,b,img/target_6.png
7,3,71,lattice,5,r,img/target_4.png
7,3,72,lattice,6,u,img/target_7.png
7,3,73,lattice,4,v,img/target_5.png
7,3,74,lattice,5,r,img/target_4.png
7,3,75,lattice,7,w,img/target_2.png
7,3,76,lattice,6,u,img/target_7.png
7,3,77,lattice,8,o,img/target_9.png
7,3,78,lattice,9,q,img/target_1.png
7,3,79,lattice,8,o,img/target_9.png
7,3,80,lattice,6,u,img/target_7.png
7,3,81,lattice,7,w,img/target_2.png
7,3,82,lattice,8,o,img/target_9.png
7,3,83,lattice,6,u,img/target_7.png
