pID,trialNum,graph,walk,respR,respL,path
45,1,lattice,6,"['space', 'j']","['a', 's']",img/target_6.png
45,2,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,3,lattice,3,"['space', 'l']","['a', 'f']",img/target_8.png
45,4,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,5,lattice,4,"['space', 'k']","['a', 'd']",img/target_7.png
45,6,lattice,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
45,7,lattice,3,"['space', 'l']","['a', 'f']",img/target_8.png
45,8,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,9,lattice,6,"['space', 'j']","['a', 's']",img/target_6.png
45,10,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,11,lattice,3,"['space', 'l']","['a', 'f']",img/target_8.png
45,12,lattice,1,"['j', 'l']","['s', 'f']",img/target_11.png
45,13,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
45,14,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,15,lattice,6,"['space', 'j']","['a', 's']",img/target_6.png
45,16,lattice,8,"['l', 'semicolon']","['f', 'space']",img/target_15.png
45,17,lattice,0,"['k', 'l']","['d', 'f']",img/target_13.png
45,18,lattice,1,"['j', 'l']","['s', 'f']",img/target_11.png
45,19,lattice,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
45,20,lattice,4,"['space', 'k']","['a', 'd']",img/target_7.png
45,21,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,22,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,23,lattice,8,"['l', 'semicolon']","['f', 'space']",img/target_15.png
45,24,lattice,0,"['k', 'l']","['d', 'f']",img/target_13.png
45,25,lattice,1,"['j', 'l']","['s', 'f']",img/target_11.png
45,26,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
45,27,lattice,8,"['l', 'semicolon']","['f', 'space']",img/target_15.png
45,28,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
45,29,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,30,lattice,8,"['l', 'semicolon']","['f', 'space']",img/target_15.png
45,31,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,32,lattice,6,"['space', 'j']","['a', 's']",img/target_6.png
45,33,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,34,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
45,35,lattice,8,"['l', 'semicolon']","['f', 'space']",img/target_15.png
45,36,lattice,0,"['k', 'l']","['d', 'f']",img/target_13.png
45,37,lattice,8,"['l', 'semicolon']","['f', 'space']",img/target_15.png
45,38,lattice,6,"['space', 'j']","['a', 's']",img/target_6.png
45,39,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,40,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,41,lattice,3,"['space', 'l']","['a', 'f']",img/target_8.png
45,42,lattice,4,"['space', 'k']","['a', 'd']",img/target_7.png
45,43,lattice,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
45,44,lattice,0,"['k', 'l']","['d', 'f']",img/target_13.png
45,45,lattice,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
45,46,lattice,1,"['j', 'l']","['s', 'f']",img/target_11.png
45,47,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
45,48,lattice,1,"['j', 'l']","['s', 'f']",img/target_11.png
45,49,lattice,3,"['space', 'l']","['a', 'f']",img/target_8.png
45,50,lattice,4,"['space', 'k']","['a', 'd']",img/target_7.png
45,51,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,52,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,53,lattice,6,"['space', 'j']","['a', 's']",img/target_6.png
45,54,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,55,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,56,lattice,5,"['k', 'semicolon']","['d', 'space']",img/target_14.png
45,57,lattice,7,"['j', 'k']","['s', 'd']",img/target_10.png
45,58,lattice,9,"['j', 'semicolon']","['s', 'space']",img/target_12.png
