pID,trialNum,graph,walk,respR,respL,path
27,1,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,2,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,3,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,4,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,5,lattice,8,"['space', 'j']","['a', 's']",img/target_6.png
27,6,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
27,7,lattice,5,"['space', 'k']","['a', 'd']",img/target_7.png
27,8,lattice,4,"['space', 'l']","['a', 'f']",img/target_8.png
27,9,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
27,10,lattice,5,"['space', 'k']","['a', 'd']",img/target_7.png
27,11,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
27,12,lattice,7,"['k', 'l']","['d', 'f']",img/target_13.png
27,13,lattice,8,"['space', 'j']","['a', 's']",img/target_6.png
27,14,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,15,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,16,lattice,9,"['j', 'k']","['s', 'd']",img/target_10.png
27,17,lattice,7,"['k', 'l']","['d', 'f']",img/target_13.png
27,18,lattice,5,"['space', 'k']","['a', 'd']",img/target_7.png
27,19,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
27,20,lattice,5,"['space', 'k']","['a', 'd']",img/target_7.png
27,21,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
27,22,lattice,8,"['space', 'j']","['a', 's']",img/target_6.png
27,23,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
27,24,lattice,5,"['space', 'k']","['a', 'd']",img/target_7.png
27,25,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
27,26,lattice,7,"['k', 'l']","['d', 'f']",img/target_13.png
27,27,lattice,8,"['space', 'j']","['a', 's']",img/target_6.png
27,28,lattice,9,"['j', 'k']","['s', 'd']",img/target_10.png
27,29,lattice,7,"['k', 'l']","['d', 'f']",img/target_13.png
27,30,lattice,9,"['j', 'k']","['s', 'd']",img/target_10.png
27,31,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,32,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
27,33,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
27,34,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
27,35,lattice,4,"['space', 'l']","['a', 'f']",img/target_8.png
27,36,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
27,37,lattice,4,"['space', 'l']","['a', 'f']",img/target_8.png
27,38,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
27,39,lattice,4,"['space', 'l']","['a', 'f']",img/target_8.png
27,40,lattice,5,"['space', 'k']","['a', 'd']",img/target_7.png
27,41,lattice,4,"['space', 'l']","['a', 'f']",img/target_8.png
27,42,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
27,43,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,44,lattice,9,"['j', 'k']","['s', 'd']",img/target_10.png
27,45,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,46,lattice,9,"['j', 'k']","['s', 'd']",img/target_10.png
27,47,lattice,7,"['k', 'l']","['d', 'f']",img/target_13.png
27,48,lattice,9,"['j', 'k']","['s', 'd']",img/target_10.png
27,49,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,50,lattice,9,"['j', 'k']","['s', 'd']",img/target_10.png
27,51,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,52,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
27,53,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,54,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
27,55,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,56,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,57,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,58,lattice,8,"['space', 'j']","['a', 's']",img/target_6.png
27,59,lattice,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
27,60,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
27,61,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,62,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
27,63,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
27,64,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
27,65,lattice,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
27,66,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
27,67,lattice,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
