pID,trialNum,graph,walk,respR,respL,path
8,1,modular,9,"['k', 'semicolon']","['d', 'space']",img/target_14.png
8,2,modular,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
8,3,modular,2,"['k', 'l']","['d', 'f']",img/target_13.png
8,4,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
8,5,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
8,6,modular,4,"['space', 'k']","['a', 'd']",img/target_7.png
8,7,modular,2,"['k', 'l']","['d', 'f']",img/target_13.png
8,8,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
8,9,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
8,10,modular,4,"['space', 'k']","['a', 'd']",img/target_7.png
8,11,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
8,12,modular,4,"['space', 'k']","['a', 'd']",img/target_7.png
8,13,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
8,14,modular,2,"['k', 'l']","['d', 'f']",img/target_13.png
8,15,modular,4,"['space', 'k']","['a', 'd']",img/target_7.png
8,16,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
8,17,modular,2,"['k', 'l']","['d', 'f']",img/target_13.png
8,18,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
8,19,modular,4,"['space', 'k']","['a', 'd']",img/target_7.png
8,20,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
8,21,modular,4,"['space', 'k']","['a', 'd']",img/target_7.png
8,22,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
8,23,modular,2,"['k', 'l']","['d', 'f']",img/target_13.png
8,24,modular,4,"['space', 'k']","['a', 'd']",img/target_7.png
8,25,modular,2,"['k', 'l']","['d', 'f']",img/target_13.png
8,26,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
8,27,modular,2,"['k', 'l']","['d', 'f']",img/target_13.png
8,28,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
8,29,modular,0,"['space', 'semicolon']","['a', 'space']",img/target_9.png
