pID,trialNum,graph,walk,respR,respL,path
24,1,modular,5,"['space', 'l']","['a', 'f']",img/target_8.png
24,2,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,3,modular,7,"['j', 'k']","['s', 'd']",img/target_10.png
24,4,modular,9,"['l', 'semicolon']","['f', 'space']",img/target_15.png
24,5,modular,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
24,6,modular,9,"['l', 'semicolon']","['f', 'space']",img/target_15.png
24,7,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,8,modular,7,"['j', 'k']","['s', 'd']",img/target_10.png
24,9,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,10,modular,7,"['j', 'k']","['s', 'd']",img/target_10.png
24,11,modular,5,"['space', 'l']","['a', 'f']",img/target_8.png
24,12,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,13,modular,7,"['j', 'k']","['s', 'd']",img/target_10.png
24,14,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,15,modular,9,"['l', 'semicolon']","['f', 'space']",img/target_15.png
24,16,modular,0,"['j', 'l']","['s', 'f']",img/target_11.png
24,17,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
24,18,modular,0,"['j', 'l']","['s', 'f']",img/target_11.png
24,19,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
24,20,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
24,21,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
24,22,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
24,23,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
24,24,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
24,25,modular,4,"['k', 'l']","['d', 'f']",img/target_13.png
24,26,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
24,27,modular,4,"['k', 'l']","['d', 'f']",img/target_13.png
24,28,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
24,29,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
24,30,modular,0,"['j', 'l']","['s', 'f']",img/target_11.png
24,31,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
24,32,modular,0,"['j', 'l']","['s', 'f']",img/target_11.png
24,33,modular,2,"['space', 'semicolon']","['a', 'space']",img/target_9.png
24,34,modular,4,"['k', 'l']","['d', 'f']",img/target_13.png
24,35,modular,5,"['space', 'l']","['a', 'f']",img/target_8.png
24,36,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,37,modular,9,"['l', 'semicolon']","['f', 'space']",img/target_15.png
24,38,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,39,modular,5,"['space', 'l']","['a', 'f']",img/target_8.png
24,40,modular,7,"['j', 'k']","['s', 'd']",img/target_10.png
24,41,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,42,modular,5,"['space', 'l']","['a', 'f']",img/target_8.png
24,43,modular,8,"['k', 'semicolon']","['d', 'space']",img/target_14.png
24,44,modular,9,"['l', 'semicolon']","['f', 'space']",img/target_15.png
24,45,modular,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
24,46,modular,9,"['l', 'semicolon']","['f', 'space']",img/target_15.png
24,47,modular,7,"['j', 'k']","['s', 'd']",img/target_10.png
24,48,modular,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
24,49,modular,5,"['space', 'l']","['a', 'f']",img/target_8.png
24,50,modular,7,"['j', 'k']","['s', 'd']",img/target_10.png
24,51,modular,9,"['l', 'semicolon']","['f', 'space']",img/target_15.png
24,52,modular,7,"['j', 'k']","['s', 'd']",img/target_10.png
