pID,trialNum,graph,walk,respR,respL,path
40,1,modular,2,"['j', 'semicolon']","['s', 'space']",img/target_12.png
40,2,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
40,3,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,4,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
40,5,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
40,6,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
40,7,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
40,8,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
40,9,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,10,modular,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
40,11,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
40,12,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,13,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
40,14,modular,2,"['j', 'semicolon']","['s', 'space']",img/target_12.png
40,15,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,16,modular,2,"['j', 'semicolon']","['s', 'space']",img/target_12.png
40,17,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
40,18,modular,9,"['j', 'l']","['s', 'f']",img/target_11.png
40,19,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
40,20,modular,2,"['j', 'semicolon']","['s', 'space']",img/target_12.png
40,21,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,22,modular,2,"['j', 'semicolon']","['s', 'space']",img/target_12.png
40,23,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,24,modular,2,"['j', 'semicolon']","['s', 'space']",img/target_12.png
40,25,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,26,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
40,27,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,28,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
40,29,modular,9,"['j', 'l']","['s', 'f']",img/target_11.png
40,30,modular,6,"['space', 'semicolon']","['a', 'space']",img/target_9.png
40,31,modular,7,"['space', 'l']","['a', 'f']",img/target_8.png
40,32,modular,9,"['j', 'l']","['s', 'f']",img/target_11.png
40,33,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
40,34,modular,3,"['space', 'j']","['a', 's']",img/target_6.png
40,35,modular,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
40,36,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
40,37,modular,2,"['j', 'semicolon']","['s', 'space']",img/target_12.png
40,38,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
