pID,trialNum,graph,walk,respR,respL,path
32,1,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,2,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,3,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,4,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,5,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,6,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,7,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,8,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,9,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,10,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,11,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,12,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,13,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,14,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,15,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,16,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,17,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,18,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,19,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,20,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,21,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,22,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,23,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,24,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,25,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,26,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,27,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,28,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,29,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,30,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,31,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,32,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,33,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,34,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,35,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,36,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,37,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,38,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,39,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,40,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,41,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,42,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,43,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,44,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,45,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,46,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,47,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,48,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,49,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,50,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,51,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,52,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,53,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,54,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,55,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,56,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,57,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,58,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,59,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,60,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,61,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,62,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,63,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,64,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,65,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,66,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,67,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,68,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,69,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,70,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,71,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,72,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,73,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,74,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,75,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,76,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,77,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,78,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,79,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,80,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,81,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,82,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,83,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,84,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,85,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,86,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,87,modular,8,"['j', 'semicolon']","['s', 'space']",img/target_12.png
32,88,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,89,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,90,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,91,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,92,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,93,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,94,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,95,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,96,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,97,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,98,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,99,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,100,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,101,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,102,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,103,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,104,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,105,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,106,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,107,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,108,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,109,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,110,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,111,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,112,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,113,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,114,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,115,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,116,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,117,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,118,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,119,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,120,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,121,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,122,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,123,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,124,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,125,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,126,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,127,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,128,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,129,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,130,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,131,modular,5,"['j', 'l']","['s', 'f']",img/target_11.png
32,132,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,133,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,134,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,135,modular,6,"['space', 'l']","['a', 'f']",img/target_8.png
32,136,modular,7,"['l', 'semicolon']","['f', 'space']",img/target_15.png
32,137,modular,9,"['space', 'semicolon']","['a', 'space']",img/target_9.png
32,138,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,139,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,140,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,141,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,142,modular,0,"['j', 'k']","['s', 'd']",img/target_10.png
32,143,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,144,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,145,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,146,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
32,147,modular,2,"['k', 'semicolon']","['d', 'space']",img/target_14.png
32,148,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
32,149,modular,1,"['space', 'k']","['a', 'd']",img/target_7.png
32,150,modular,4,"['space', 'j']","['a', 's']",img/target_6.png
