pID,trialNum,graph,walk,respR,respL,path
37,1,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,2,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,3,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,4,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,5,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,6,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,7,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,8,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,9,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,10,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,11,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,12,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,13,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,14,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,15,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,16,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,17,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,18,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,19,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,20,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,21,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,22,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,23,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,24,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,25,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,26,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,27,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,28,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,29,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,30,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,31,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,32,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,33,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,34,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,35,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,36,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,37,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,38,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,39,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,40,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,41,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,42,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,43,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,44,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,45,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,46,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,47,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,48,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,49,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,50,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,51,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,52,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,53,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,54,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,55,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,56,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,57,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,58,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,59,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,60,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,61,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,62,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,63,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,64,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,65,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,66,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,67,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,68,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,69,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,70,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,71,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,72,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,73,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,74,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,75,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,76,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,77,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,78,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,79,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,80,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,81,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,82,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,83,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,84,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,85,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,86,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,87,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,88,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,89,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,90,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,91,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,92,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,93,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,94,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,95,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,96,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,97,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,98,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,99,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,100,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,101,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,102,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,103,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,104,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,105,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,106,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,107,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,108,lattice,7,"['space', 'k']","['a', 'd']",img/target_7.png
37,109,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,110,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,111,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,112,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,113,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,114,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,115,lattice,3,"['j', 'l']","['s', 'f']",img/target_11.png
37,116,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,117,lattice,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
37,118,lattice,5,"['space', 'l']","['a', 'f']",img/target_8.png
37,119,lattice,6,"['j', 'semicolon']","['s', 'space']",img/target_12.png
37,120,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
37,121,lattice,9,"['space', 'j']","['a', 's']",img/target_6.png
37,122,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,123,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,124,lattice,1,"['j', 'k']","['s', 'd']",img/target_10.png
37,125,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,126,lattice,2,"['k', 'l']","['d', 'f']",img/target_13.png
37,127,lattice,0,"['l', 'semicolon']","['f', 'space']",img/target_15.png
37,128,lattice,8,"['space', 'semicolon']","['a', 'space']",img/target_9.png
