pID,trialNum,graph,walk,respR,respL,path
12,1,modular,2,"['j', 'k']","['s', 'd']",img/target_10.png
12,2,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
12,3,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
12,4,modular,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
12,5,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
12,6,modular,8,"['j', 'l']","['s', 'f']",img/target_11.png
12,7,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
12,8,modular,8,"['j', 'l']","['s', 'f']",img/target_11.png
12,9,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
12,10,modular,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
12,11,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
12,12,modular,6,"['space', 'j']","['a', 's']",img/target_6.png
12,13,modular,8,"['j', 'l']","['s', 'f']",img/target_11.png
12,14,modular,6,"['space', 'j']","['a', 's']",img/target_6.png
12,15,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
12,16,modular,4,"['k', 'semicolon']","['d', 'space']",img/target_14.png
12,17,modular,5,"['space', 'semicolon']","['a', 'space']",img/target_9.png
12,18,modular,8,"['j', 'l']","['s', 'f']",img/target_11.png
12,19,modular,9,"['space', 'l']","['a', 'f']",img/target_8.png
12,20,modular,0,"['space', 'k']","['a', 'd']",img/target_7.png
12,21,modular,2,"['j', 'k']","['s', 'd']",img/target_10.png
12,22,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
12,23,modular,0,"['space', 'k']","['a', 'd']",img/target_7.png
12,24,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
12,25,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
12,26,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
12,27,modular,2,"['j', 'k']","['s', 'd']",img/target_10.png
12,28,modular,0,"['space', 'k']","['a', 'd']",img/target_7.png
12,29,modular,9,"['space', 'l']","['a', 'f']",img/target_8.png
12,30,modular,0,"['space', 'k']","['a', 'd']",img/target_7.png
12,31,modular,2,"['j', 'k']","['s', 'd']",img/target_10.png
12,32,modular,3,"['k', 'l']","['d', 'f']",img/target_13.png
12,33,modular,0,"['space', 'k']","['a', 'd']",img/target_7.png
12,34,modular,2,"['j', 'k']","['s', 'd']",img/target_10.png
12,35,modular,1,"['l', 'semicolon']","['f', 'space']",img/target_15.png
